  -1.66069900143035      -3.996618436816757E-004
  -1.65747024300343      -3.855145078153210E-004
  -1.64793792352137      -3.472286445351802E-004
  -1.63254998280962      -2.948452417572689E-004
  -1.61194539799052      -2.393757296090815E-004
  -1.58683930622708      -1.889299089183893E-004
  -1.55793334559351      -1.476056036300299E-004
  -1.52586155781326      -1.162485256036572E-004
  -1.49116794186820      -9.384586042493481E-005
  -1.45430472062350      -7.865433282538969E-005
  -1.41564116854129      -6.886860457622213E-005
  -1.37547625290380      -6.292317057621233E-005
  -1.33405144812665      -5.957909312837018E-005
  -1.29156212696415      -5.790844827091579E-005
  -1.24816705065112      -5.724159735387424E-005
  -1.20399600537195      -5.710877414200066E-005
  -1.15915583413611      -5.718859691861145E-005
  -1.11373515817291      -5.726696161290068E-005
  -1.06780806064114      -5.720591013624876E-005
  -1.02143696209228      -5.692076731289575E-005
 -0.974674871461263      -5.636367082961780E-005
 -0.927567155982435      -5.551185956764737E-005
 -0.880152940377417      -5.435941698783697E-005
 -0.832466219660592      -5.291149536357231E-005
 -0.784536749892077      -5.118030289275044E-005
 -0.736390765975636      -4.918233663497862E-005
 -0.688051564071640      -4.693649329345906E-005
 -0.639539977486809      -4.446279866904268E-005
 -0.590874768319569      -4.178156671924560E-005
 -0.542072952152602      -3.891286298451924E-005
 -0.493150069293809      -3.587617715039570E-005
 -0.444120413175543      -3.269024212676497E-005
 -0.394997224307852      -2.937295267552154E-005
 -0.345792856479594      -2.594135411773668E-005
 -0.296518920589067      -2.241167604283278E-005
 -0.247186410471625      -1.879939781193607E-005
 -0.197805814307535      -1.511933463005377E-005
 -0.148387214588008      -1.138573537154408E-005
 -9.894037915290252E-002 -7.612390182445972E-006
 -4.947484546178389E-002 -3.812741728101421E-006
  1.950908714264507E-015 -2.500502839589960E-014
  4.947484546178745E-002  3.812741678460574E-006
  9.894037915290634E-002  7.612390127711977E-006
  0.148387214588011       1.138573532939724E-005
  0.197805814307539       1.511933458067660E-005
  0.247186410471629       1.879939778726136E-005
  0.296518920589071       2.241167597066829E-005
  0.345792856479598       2.594135403105602E-005
  0.394997224307856       2.937295260641015E-005
  0.444120413175547       3.269024203461646E-005
  0.493150069293813       3.587617714451152E-005
  0.542072952152607       3.891286299428920E-005
  0.590874768319573       4.178156670148203E-005
  0.639539977486813       4.446279862274638E-005
  0.688051564071644       4.693649312087489E-005
  0.736390765975641       4.918233644490844E-005
  0.784536749892082       5.118030287665221E-005
  0.832466219660598       5.291149543706908E-005
  0.880152940377422       5.435941685116852E-005
  0.927567155982440       5.551185949681514E-005
  0.974674871461268       5.636367065775527E-005
   1.02143696209229       5.692076694263637E-005
   1.06780806064114       5.720590971780570E-005
   1.11373515817291       5.726696136287845E-005
   1.15915583413612       5.718859678982557E-005
   1.20399600537196       5.710877425146865E-005
   1.24816705065112       5.724159736941736E-005
   1.29156212696416       5.790844852016086E-005
   1.33405144812665       5.957909310116971E-005
   1.37547625290381       6.292317033962380E-005
   1.41564116854129       6.886860450106003E-005
   1.45430472062350       7.865433285580981E-005
   1.49116794186820       9.384586046334853E-005
   1.52586155781326       1.162485258825452E-004
   1.55793334559352       1.476056047495788E-004
   1.58683930622708       1.889299099708808E-004
   1.61194539799052       2.393757298242427E-004
   1.63254998280963       2.948452435138638E-004
   1.64793792352138       3.472286460708407E-004
   1.65747024300343       3.855145080047251E-004
   1.66069900143036       3.996618440491595E-004
