   2.4607315985291863E-002   5.6264445329200191E-002  -1.6890185104151127E-002
   4.9214631970583747E-002   5.7020743067557944E-002  -1.6888297296308252E-002
   7.3821947955875544E-002   5.7758407537717243E-002  -1.6886425428637681E-002
   9.8429263941167230E-002   5.8477873898969468E-002  -1.6884569348438745E-002
  0.12303657992645892        5.9179513264229697E-002  -1.6882728900477678E-002
  0.14764389591175098        5.9863646220701297E-002  -1.6880903932183708E-002
  0.17225121189704307        6.0530629523587662E-002  -1.6879094293899943E-002
  0.19685852788233515        6.1180862382232720E-002  -1.6877299838606218E-002
  0.22146584386762724        6.1814669445623339E-002  -1.6875520421902341E-002
  0.24607315985291933        6.2432417796435609E-002  -1.6873755901953232E-002
  0.27068047583821142        6.3034364783262936E-002  -1.6872006139203460E-002
  0.29528779182350351        6.3620917646691047E-002  -1.6870270997114693E-002
  0.31989510780879560        6.4192373935073474E-002  -1.6868550341346291E-002
  0.34450242379408769        6.4749049902523531E-002  -1.6866844039684331E-002
  0.36910973977937978        6.5291257540024961E-002  -1.6865151962861834E-002
  0.39371705576467186        6.5819301945715558E-002  -1.6863473983663609E-002
  0.41832437174996395        6.6333482190116796E-002  -1.6861809977177313E-002
  0.44293168773525604        6.6834090405494290E-002  -1.6860159820439320E-002
  0.46753900372054813        6.7321414758499898E-002  -1.6858523393311939E-002
  0.49214631970584022        6.7795773367050449E-002  -1.6856900577527822E-002
  0.51675363569113231        6.8257164521822081E-002  -1.6855291256127183E-002
  0.54136095167642440        6.8706475199191624E-002  -1.6853695316793420E-002
  0.56596826766171648        6.9143460274937771E-002  -1.6852112646228243E-002
  0.59057558364700857        6.9568248993297013E-002  -1.6850543134915678E-002
  0.61518289963230066        6.9981760995663667E-002  -1.6848986675927633E-002
  0.63979021561759275        7.0383695820418757E-002  -1.6847443161898675E-002
  0.66439753160288484        7.0774354952979041E-002  -1.6845912489942907E-002
  0.68900484758817693        7.1154143276085408E-002  -1.6844394557619772E-002
  0.71361216357346902        7.1523122666039482E-002  -1.6842889264358344E-002
  0.73821947955876110        7.1881648243289284E-002  -1.6841396512234878E-002
  0.76282679554405319        7.2229898228441225E-002  -1.6839916204699084E-002
  0.78743411152934528        7.2568138697161486E-002  -1.6838448246639139E-002
  0.81204142751463737        7.2896433137582942E-002  -1.6836992545881942E-002
  0.83664874349992946        7.3215188980091425E-002  -1.6835549010671799E-002
  0.86125605948522155        7.3524455337376546E-002  -1.6834117551053521E-002
  0.88586337547051364        7.3824429150464457E-002  -1.6832698078980187E-002
  0.91047069145580573        7.4115409415170891E-002  -1.6831290508949912E-002
  0.93507800744109781        7.4397264878785355E-002  -1.6829894755049604E-002
  0.95968532342638990        7.4670707290616686E-002  -1.6828510735382156E-002
  0.98429263941168199        7.4935655654237807E-002  -1.6827138367924401E-002
   1.0088999553969729        7.5192636456565903E-002  -1.6825777573216388E-002
   1.0335072713822617        7.5440775651563402E-002  -1.6824428270488918E-002
   1.0581145873675506        7.5681281785189597E-002  -1.6823090384870280E-002
   1.0827219033528395        7.5913974633712869E-002  -1.6821763839885928E-002
   1.1073292193381283        7.6139327353471162E-002  -1.6820448561731070E-002
   1.1319365353234172        7.6356949109807254E-002  -1.6819144477072421E-002
   1.1565438513087061        7.6567161012100746E-002  -1.6817851513462378E-002
   1.1811511672939949        7.6769768656178169E-002  -1.6816569601515691E-002
   1.2057584832792838        7.6966152114853192E-002  -1.6815298673958198E-002
   1.2303657992645727        7.7155223478831844E-002  -1.6814038660554909E-002
   1.2549731152498615        7.7337529223455215E-002  -1.6812789496339225E-002
   1.2795804312351504        7.7513205806930635E-002  -1.6811551116216232E-002
   1.3041877472204393        7.7681931168819621E-002  -1.6810323454868787E-002
