   1.4338013244517158      -0.12537643350854102     
   1.4366775001856187      -0.12415681740501358     
   1.4452818745975125      -0.12055754751761447     
   1.4595303058879514      -0.11476415607574368     
   1.4792856065468063      -0.10706811828528258     
   1.5043633046249452       -9.7840772019515507E-002
   1.5345378012152091       -8.7503185304277545E-002
   1.5695496940785416       -7.6495033239059179E-002
   1.6091133780608453       -6.5245883762630311E-002
   1.6529244367957978       -5.4151392861770148E-002
   1.7006664281441561       -4.3555701866602882E-002
   1.7520167882920303       -3.3740268980658863E-002
   1.8066517026710944       -2.4918569353706177E-002
   1.8642498994389258       -1.7235619401538400E-002
   1.9244954042325224       -1.0771097069116877E-002
   1.9870793506208790       -5.5448657292213321E-003
   2.0517009713982564       -1.5238794312161532E-003
   2.1180679065632360        1.3703234008559625E-003
   2.1858959603952615        3.2540952760015179E-003
   2.2549084279796965        4.2744712942601095E-003
   2.3248350953398162        4.6024536244652515E-003
   2.3954110003055518        4.4268359062693448E-003
   2.4663750255817045        3.9485226967146767E-003
   2.5374683825036652        3.3752378292231659E-003
   2.6084330344081796        2.9164783520606655E-003
   2.6790101027371951        2.7785522265483037E-003
   2.7489382970510872        3.1595348722727422E-003
   2.8179524120494897        4.2439908720289209E-003
   2.8857819403932847        6.1973338343819162E-003
   2.9521498593863806        9.1597426879097398E-003
   3.0167716620070952        1.3239621180735638E-002
   3.0793547176284930        1.8506684288868380E-002
   3.1395980637493972        2.4984884836503744E-002
   3.1971927451276554        3.2645556702139693E-002
   3.2518228278541170        4.1401341502193392E-002
   3.3031672190475669        5.1101666621974517E-002
   3.3509024129486269        6.1530722016798788E-002
   3.3947062557379821        7.2408992623764726E-002
   3.4342627694405503        8.3399379773939492E-002
   3.4692679969588505        9.4118722475387023E-002
   3.4994367269565632       0.10415505778021368     
   3.5245098360717271       0.11309023465883261     
   3.5442618611320658       0.12052658154431296     
   3.5585083169266007       0.12611532262229894     
   3.5671118884484221       0.12958370977630090     
   3.5699880716796177       0.13075842371266269     
   1.3744441182920952      -0.11237226148386893     
   1.3777643353159521      -0.11105124129875074     
   1.3876796886968270      -0.10717780669632053     
   1.4040389937040092      -0.10102300901173535     
   1.4266007284405571       -9.2997237616973927E-002
   1.4550497624203986       -8.3597269359037524E-002
   1.4890153887554916       -7.3350268706917132E-002
   1.5280903406639696       -6.2763971936894911E-002
   1.5718484104652541       -5.2289476650992241E-002
   1.6198593747463290       -4.2298778286122489E-002
   1.6717006054628996       -3.3075789965571187E-002
   1.7269653136708816       -2.4817698651988008E-002
   1.7852677530852168       -1.7642998271804499E-002
   1.8462459072473154       -1.1602942337429830E-002
   1.9095622372972398       -6.6939747454943539E-003
   1.9749030283938671       -2.8695649055484208E-003
   2.0419767870051007       -5.0598578006225137E-005
   2.1105120409574396        1.8660037853392914E-003
   2.1802547986611494        3.0004408849635456E-003
   2.2509658426285668        3.4847758108854507E-003
   2.3224179680624859        3.4590113919752445E-003
   2.3943932290956034        3.0682136943198271E-003
   2.4666802208300069        2.4604117472907766E-003
   2.5390714019344882        1.7850232876981838E-003
   2.6113604477897594        1.1915782424459377E-003
   2.6833396162103398        8.2852757465940949E-004
   2.7547971055050016        8.4193216993370642E-004
   2.8255143876802786        1.3738241661437347E-003
   2.8952635082804727        2.5600230556507867E-003
   2.9638043597369919        4.5271748403505020E-003
   3.0308819588808893        7.3887715504112102E-003
   3.0962237937132318        1.1239912313061805E-002
   3.1595373521345338        1.6150604160681523E-002
   3.2205080082282316        2.2157497209448634E-002
   3.2787975204395297        2.9254138902643279E-002
   3.3340434876779810        3.7380153463725238E-002
   3.3858602048488993        4.6410234788744530E-002
   3.4338414398834902        5.6144480627576841E-002
   3.4775656889760289        6.6302321033357245E-002
   3.5166044121303170        7.6522922322125569E-002
   3.5505335582102808        8.6375164990002584E-002
   3.5789483183062583        9.5379694677318244E-002
   3.6014804951838890       0.10304379106910265     
   3.6178172164221509       0.10890682678191446     
   3.6277186819203240       0.11259047469100918     
   3.6310344710743121       0.11384578070733631     
   1.3212251309614691      -0.10081390044397279     
   1.3249849239638669       -9.9397040288114108E-002
   1.3361913614514971       -9.5271865862432817E-002
   1.3546075993439146       -8.8808684705265123E-002
   1.3798632804549269       -8.0547698127007586E-002
   1.4114895927215443       -7.1108542516048728E-002
   1.4489554204442758       -6.1104583035779168E-002
   1.4917017429065940       -5.1078694494738050E-002
   1.5391699120951456       -4.1467036046235591E-002
   1.5908222392045310       -3.2588090195837208E-002
   1.6461550824140334       -2.4649488961359375E-002
   1.7047056514603274       -1.7764549932343752E-002
   1.7660541107881207       -1.1972135419704417E-002
   1.8298224979483937       -7.2557795280379228E-003
   1.8956717001346424       -3.5600452693148161E-003
   1.9632974041783371       -8.0345566388179785E-004
   2.0324256377802925        1.1118718965480695E-003
   2.1028082844121867        2.2934021074391066E-003
   2.1742187840687772        2.8535850901731984E-003
   2.2464481168004244        2.9069367576660312E-003
   2.3193010921573514        2.5683333005126407E-003
   2.3925929228187965        1.9521533423552207E-003
   2.4661460348556772        1.1719867801269193E-003
   2.5397870531237565        3.4069607166521069E-004
   2.6133438933808586       -4.2933776331816699E-004
   2.6866428898640260       -1.0259250169224090E-003
   2.7595058866477729       -1.3368645402158392E-003
   2.8317472226621607       -1.2499679944099696E-003
   2.9031705443483857       -6.5347591585372059E-004
   2.9735653882575117        5.6292724668064657E-004
   3.0427034915054820        2.5062330583104880E-003
   3.1103348156817576        5.2770258369502021E-003
   3.1761833165574838        8.9647825195315264E-003
   3.2399425672316435        1.3641084899730579E-002
   3.3012714578745830        1.9350277296033423E-002
   3.3597903631392567        2.6097240067379530E-002
   3.4150783966827372        3.3832329423524467E-002
   3.4666726557950027        4.2434292882850597E-002
   3.5140706638625625        5.1693223697601751E-002
   3.5567374612761706        6.1297350090209361E-002
   3.5941188280832175        7.0829329917505859E-002
   3.6256617367347905        7.9778886091100162E-002
   3.6508421280621652        8.7577716922998192E-002
   3.6691984143728442        9.3658241655789051E-002
   3.6803664897143498        9.7529827899672239E-002
   3.6841133929630616        9.8858035478324946E-002
